攻击者,英特尔处理器,,能够获得存储在处理器“安全封锁区域”的敏感数据,,近日,,,证明密钥,,英特尔 Foreshadow 芯片漏洞曝光 或被窃取安全锁定区的敏感数据,数据安全事件
不法分子,用户,盗取你的个人信息，甚至是盗刷你的银行卡,,小型便携式信用卡读卡器,,,,,,外媒：移动 POS 存在漏洞 个人信息有暴露风险,网络攻击事件
黑客,macOS,,,,本周,拉斯维加斯,一台,,,黑客在黑帽安全会议上展示直接入侵一台联网的全新 MacBook,网络攻击事件
,卫星通信系统和设备,控制卫星通信系统和设备,,,2014 年,,,,,研究称卫星有漏洞：黑客可让卫星过度充电令其损害,网络攻击事件
黑客,数百万美国智能手机用户,访问用户的电子邮件、短信,,智能手机中存在安全漏洞,本周,拉斯维加斯,,,,美国土安全局官员透露手机存安全漏洞 数百万美国用户受影响,网络攻击事件
俄罗斯国防机构,"['美国政府机构', '五角大楼', '情报机构等']",,,软件,去年,,,,,美国国会立法：强制科技公司披露旗下软件被审查事项,网络攻击事件
远程攻击者,"['苹果', '博通', '英特尔', '高通']",获得设备使用的加密密钥,弱配对,,昨晚,,,,,蓝牙加密配对漏洞曝光：请速更新操作系统或驱动程序,数据安全事件
攻击者,,远程控制计算机,,英特尔管理引擎（Intel ME）,,,,,,英特尔管理引擎修复多个安全漏洞,数据安全事件
"['Vladimir Kiriansky', 'Carl Waldspurger']",,攻击和防御,,,刚刚,,,,,幽灵安全漏洞 Spectre1.1 新变种曝光 源于投机执行与缓冲区溢出,数据安全事件
,Intel,利用推测执行来潜在地改变函数,,恶意代码,周二,,,,,Intel 推出季度安全更新计划：首波 13 个补丁含幽灵变种,网络攻击事件
恶意用户,用户,监视另一个线程,,恶意软件,,,,,,研究人员警告英特尔 CPU 存在新的超线程漏洞,数据安全事件
第三方观察者,,记录和分析执行加密算法所花费的时间,,执行加密算法,,,,,,WebAssembly 新标准可能导致幽灵熔断修复程序无效,数据安全事件
,macOS,预览文件,,“快速查看”,6月19日下午,,,,,苹果电脑“快速查看”存在漏洞 或可泄密加密数据,数据安全事件
,交通信号灯,造成交通堵塞,,一种针对交通算法的新型攻击,45456,美国各地的道路上,,,,车联网时代的麻烦：网络攻击让车谎报信息造成拥堵,数据安全事件
,以太坊,,超过 2050 万美元,Geth,过去几个月里,,,,"38,642 以太币",以太坊客户端 Geth 出漏洞，超过 2000 万美元的数字货币被盗,网络攻击事件
Facebook,约1400万用户,导致用户发表的认为只有朋友可见的私密帖子实际上所有人都看得到,,,本周四,,约1400万,,,由于软件漏洞 1400 万 Facebook 用户的私密帖子被公开,网络攻击事件
黑客,,执行任意代码,,Git,,,,,,Git 曝任意代码执行漏洞，所有使用者都受影响,数据安全事件
,T-Mobile客户,,,,,,,"['全名', '账单账号', '账户状态信息', '账户PIN', '税务识别号码']",,T-Mobile网站的又曝漏洞：任何人只需一个电话号码就可以访问客户信息,网络攻击事件
Adobe Flash、Shockwave及Silverlight控件,Office 365,,,,今年6月,,,,,安全漏洞频出，Office 365 将自 2019 年 1 月起封锁 Flash,网络攻击事件
腾讯科恩实验室,宝马,影响车上的电子控制单元（ECU）,,14个通用安全漏洞,45434,,多款,漏洞细节和攻击方法,,宝马多款车型被曝通用安全漏洞，可被黑客远程攻击,网络攻击事件
黑客,"['英特尔', '微软', 'ARM', 'AMD', '苹果', '微软', '英特尔', 'ARM', 'AMD', '黑客']",,中级风险,"['Spectre', 'Meltdown', 'WannaCry勒索软件', '攻击脚本']",本周一,,,,,英特尔、微软公布漏洞出现新变体 未来几周发布补丁,网络攻击事件
黑客,CalAmp,接入账号数据,,,本月月初,,,,,物联网厂商 CalAmp 服务器配置错误，黑客可盗窃数据、接管车辆,数据安全事件
,攻击者,登录,满分 10 分的高危漏洞,Cisco DNA Center,本周三,,,,,思科发布安全公告披露高危漏洞，Cisco DNA Center 软件受到影响,数据安全事件
远程攻击者,接收者的 Signal 桌面应用程序,窃取用户的 Signal 聊天记录,,恶意 HTML / JavaScript 代码,,,,,,Signal 桌面应用程序新代码注入漏洞，窃取用户明文聊天记录,数据安全事件
,那些为敏感通信采用加密标准的人们,,,"['PGP', 'S/Mime', 'Thunderbird', 'macOS Mail', 'Outlook', 'Gpg4win', 'GNU Privacy Guard']",,,,,,加密电邮在裸奔：PGP与S.MIME严重漏洞曝光,网络攻击事件
,Drupal,将加密货币矿工、后门程序和其他恶意软件注入网站,,Drupalgeddon2,,,,,,Drupal 出现第三个严重远程代码执行漏洞， Drupal 7、8 核心遭受影响,网络攻击事件
Kate Temkin,Switch 主机,,,NVIDIA Tegra X1 芯片,,,,,,任天堂新主机 Switch 的 NVIDIA Tegra 芯片漏洞已公开，可加载 Linux 玩模拟器,数据安全事件
黑客,,俄罗斯和伊朗网络基础设施,,,几周前,,,,,罗克韦尔自动化声称思科  IOS 漏洞影响其工业交换机,数据安全事件
攻击者,大多数 LG NAS 设备,获取设备的最高权限,,,,,,,,LG 网络存储设备存在严重 RCE 漏洞,数据安全事件
攻击者,Web 服务器,访问 root shell,,Moxa EDR-810,2017年,,,,,漏洞聚焦：Moxa EDR-810 工业安全路由器存在多个严重漏洞,数据安全事件
,西门子,攻击变电站和其他供电设施,"['高严重级别', '中等严重性问题', '高严重性漏洞']","['SIPROTEC 4', 'SIPROTEC Compact', 'Reyrolle 设备', '安全补丁', '缓解措施']",近日,,,,,西门子 SIPROTEC、Reyrolle 设备曝高危漏洞，或致变电站等供电设施遭受攻击,数据安全事件
微软,AMD CPU,增强的 Spectre（幽灵）漏洞防御能力,,,四月的第二个星期二,,,,,四月补丁增强了 AMD CPU 抵御幽灵漏洞的能力,数据安全事件
,其客户,,"['严重', '高危', '中等严重性', '高度严重']","['U.motion Builder', '16 个漏洞']",上周,,,,16,施耐德电气修补16 个 U.motion Builder 软件漏洞,数据安全事件
,Linux 发行系统 Debian 和 Ubuntu,探测到计算机中的文件,,beep 包,,,,,,Linux 系统的 beep 包中存在竞争条件漏洞，可被黑客利用探测机密文件,数据安全事件
一个名为“ JHT ”的黑客组织,Cisco（思科）,,,CVE-2018-0171 智能安装漏洞,上周五,"['俄罗斯', '伊朗']",,,,黑客利用思科智能安装漏洞，全球 20 万台路由器躺枪,网络攻击事件
,APFS（苹果文件系统）,获取加密 APFS 外部驱动（如 USB 驱动器、便携式硬盘驱动器驱动和其他外部存储介质）的密码,,APFS,,,,,,macOS High Sierra 以明文存储外部 APFS 驱动密码,数据安全事件
,罗克韦尔自动化公司的 Allen-Bradley MicroLogix 1400 可编程逻辑控制器,修改设备配置和梯形逻辑、将修改后的程序数据写入到设备的内存模块、从设备的内存模块中删除程序数据、以及对受影响的设备进行拒绝服务攻击等,,Cisco Talos,近日,,,,,罗克韦尔 Allen Bradley MicroLogix 1400 系列工控设备曝多项严重漏洞,数据安全事件
Cambridge Analytica,Facebook,,,,,,13.6 万,用户数据,,英媒：Facebook 泄露数据目前仍未被删除,网络攻击事件
Infosec,苹果,,,二维码,去年 12 月 23 日,,,,,iOS 11 相机二维码扫描存在漏洞 会导致用户访问恶意网站,网络攻击事件
Drupal 安全团队,Drupal 7.x、8.3.x、8.4.x 和 8.5.x,,,,3 月 28 日（UTC 时间 18:00 – 19:30 之间）,,,,,Drupal 发布其 7 核、8 核安全版本以解决高危关键漏洞,网络攻击事件
Trend Micro 0-day 计划的研究人员,微软,,,Windows 远程协助（快速访问）功能,,,,,,黑客可利用 Windows 远程协助窃取敏感文件,网络攻击事件
CTS-Labs,AMD,,,AMD Zen 架构处理器和芯片组,上周,,,,,AMD 回应安全漏洞：将在未来数周内完全修复,网络攻击事件
SafeBreach 的研究人员,Unix 和 Linux 系统,,,"['Sublime', 'Vim', 'Emacs', 'Gedit', 'pico / nano']",3 月 16 日,,,,,Sublime、Vim 等多款流行文本编辑器存在特权升级漏洞,数据安全事件
苹果,iOS 11.2、macOS 10.13.2 和 tvOS 11.2,,,,今年1月初,,,,,英特尔八代至强和酷睿处理器将彻底解决熔断和幽灵漏洞,网络攻击事件
微软,用户,推出一项奖励计划,,,,,,,,微软愿意支付 25 万美元奖金用于解决今后类似熔毁和幽灵的硬件漏洞,网络攻击事件
Preempt,微软,,严重,RDP 远程桌面协议,2017 年 8 月 20 日,,,,,三月微软累积更新已修复 RDP 协议严重漏洞 影响 Windows Vista 以后系统,网络攻击事件
攻击者,"['敏感数据', '受感染系统', '受保护的内存区域', 'Windows Credential Guard', 'Windows 企业网络', 'VTL1', 'EPYC 安全处理器的服务器', '所有 Ryzen 和 Ryzen Pro工作站', '受感染设备上的所有受害者类型']","['访问', '窃取', '注入', '刷新', '运行', '侦听']",,"['AMD Zen 架构处理器', '芯片组', 'AMD Ryzen 安全处理器', 'AMD EPYC 安全处理器', 'Promontory 芯片组', '芯片', '恶意软件', 'USB 流量']",3 月 13 日,,,,13,以色列安全公司披露 AMD 处理器存在 13 个严重漏洞， Ryzen 和 EPYC 系列均受到影响,数据安全事件
,"['Windows 8.1', 'Windows 10']",,,"['谷歌 Project Zero', '微软 Edge 浏览器', 'Windows 10 操作系统', '“控制流防护”（CFG）']",上个月,,5亿,,,微软正在调查严重影响 Windows 安全的 CFG 绕过漏洞,网络攻击事件
安全公司 Devcore,在线电子邮件服务器,,严重的远程执行代码漏洞,Exim,近期,,,,,邮件传输代理 Exim 中的 RCE 漏洞影响一半以上在线电子邮件服务器,网络攻击事件
,,抑制 DDoS 攻击,,Memcached,3 月 7 日,,,,,安全公司发现可抵消 Memcached DDoS 反射放大攻击的缓解技术,网络攻击事件
Google,"['Pixel', 'Nexus 设备', 'Pixel, Pixel XL, Pixel 2, Pixel 2 XL, Pixel C, Nexus 6P和Nexus 5X 设备']",,,,2018 年 3 月,,,,37,Android 三月安全补丁上线：共计修复 37 处高危漏洞,网络攻击事件
网络犯罪分子,2700 万个家庭,窃取智能电表用户的个人信息,,新型智能电表,3 月 4 日,,,,,2700 万能源智能电表存在安全漏洞，英国情报机构 GCHQ 发布物联网安全预警,网络攻击事件
俄亥俄州立大学的研究人员们,SGX 安全区,,,,近日,,,,,Spectre 衍生漏洞危及英特尔 SGX 安全区,网络攻击事件
任何人,,"['监视呼叫和信息', '设备脱机', '跟踪用户位置', '发送虚假警报']",,"['4G LTE 网络协议', 'LTEInspector']",近 2 年内,,,,,研究人员发现 4G 漏洞：可窥探信息跟踪用户发送虚假警报,网络攻击事件
微软,32 位 Windows 10 系统,,,,今天,,,,,微软发布 KB4090007 更新 进一步缓解 Spectre 和 Meltdown 漏洞影响,网络攻击事件
未经身份验证的远程攻击者,远程攻击者,root权限,严重,趋势科技基于 Linux 的电子邮件加密网关,2 月 25 日,,,,,趋势科技电子邮件加密网关曝多项安全漏洞，可获得 root 权限执行任意代码,数据安全事件
,处理器,窃取信息,,处理器,,,,,,英特尔发布新微代码 有望修复部分芯片“ 幽灵 ”漏洞,数据安全事件
Google、Canonical、微软、苹果等公司,处理器厂商英特尔,,,,去年年底,,32,,,因“芯片门”英特尔目前正面临 32 起集体诉讼,网络攻击事件
Paulos Yibelo,用户,,,Hotspot Shield,2 月 7 日,,,"['Wi-Fi 网络名称', '真实 IP 地址', 'JSONP 端点', '配置详细信息', '用户所在的国家']",,Hotspot Shield VPN 产品被曝安全漏洞，或泄漏用户敏感信息,网络攻击事件
黑客,用户,,,Chrome 扩展,近日,,,隐私文档和数据,,Grammarly 漏洞曝光：任意网站可访问用户隐私文档数据,恶意程序事件
,西部数码,获得 NAS 设备的 root 权限,,西部数码 My Cloud,2017 年 11 月 16 日,,,,,西部数据（WD）My Cloud 网络存储设备存在本地提权漏洞,数据安全事件
,3S-Smart Software Solutions,查看可编程逻辑控制器（ PLC ）的人机界面（ HMI ）,,CODESYS WebVisu 产品的 Web 服务器组件,2 月 2 日,,,,,CODESYS WebVisu 产品现高危漏洞，或对关键基础设施构成严重威胁,网络攻击事件
朝鲜黑客,,攻击韩国用户,,Adobe Flash Player,2017 年 11 月中旬,,,,,韩国互联网安全局（KISA）预警：朝鲜黑客利用 Flash 零日漏洞针对性攻击韩国网民,网络攻击事件
,Oracle,对服务器数据库进行访问和读写,8.1,Micros POS 机,1 月 30 日,,,,,甲骨文 Micros POS 机存在高危漏洞可获得数据库访问权限,网络攻击事件
Spectre 和 Meltdown,英特尔,,,,今年晚些时候,,,,,英特尔年末推出安全 CPU 将永久避开两大漏洞,网络攻击事件
,,,,客户端 URL 传输库 libcurl,1 月 25 日,,,认证数据,,URL 传输库 libcurl 现多个漏洞或致敏感信息泄露，最早可追溯至 1999 年,恶意程序事件
,大量热门桌面应用程序,,,流行软件构建框架 Electron,1 月 24 日,,,,,Electron 框架现严重 RCE 漏洞影响 Windows 多个应用程序,网络攻击事件
,电脑生产商们,,,英特尔为解决其芯片存在的安全隐患而发布的一系列有缺陷的补丁,本周一,,,,,英特尔称其安全补丁存在缺陷要求用户停止安装 正测试新版,网络攻击事件
背后的攻击者,电信、保险和金融服务等公司,,收集其密码和加密货币钱包数据,Zyklon 恶意软件,近期,,,,,恶意软件 Zyklon 利用微软 Office 三漏洞收集密码及加密钱包数据,网络攻击事件
,英特尔,修复安全漏洞,性能衰减,,本周三,,,,,英特尔公布安全漏洞修复补丁带来的性能衰减详情,网络攻击事件
,黑莓的安全软件业务,,,WannaCry 勒索软件,去年,,,,,黑莓发布无人车网络安全软件 Jarvis 可扫描软件漏洞,网络攻击事件
Spectre 和 Meltdown,"['iPhone', 'iPad', 'Mac']",,,,1 月 13 日,,iPhone 6S/7/8,,,iPhone 6/6S 升 iOS 11.2.2 后性能大幅缩水,网络攻击事件
,两名安全研究人员 Alexander Bolshev 和 Ivan Yushkevich,,,34 款企业应用,去年,,,,147,Google Play 34 款 APP 存安全漏洞，个别或影响工业安全,数据安全事件
,用户,窃取用户的加密货币,,JSONRPC 接口,1 月 10 日,,,"['比特币地址', '交易标签', '地址标签', '钱包联系人']",,大量比特币钱包暴露，开发商 Electrum 紧急修复 JSONRPC 接口漏洞,网络攻击事件
,黑客,盗取密码或密钥,,"['CPU', 'GPU (图形处理器)']",上周,计算机、手机和云服务器等多种设备,,,,Spectre（幽灵）漏洞也影响 GPU ，英伟达发布补丁程序,网络攻击事件
微软,Windows 电脑,打上微软修补 Meltdown 和 Spectre 漏洞的补丁,,,,,,,,微软公布 CPU 漏洞修复性能结论：4 代酷睿+ Win7 受伤最深,数据安全事件
攻击者,AMD,远程代码执行权,,,,,,,,AMD CPU 出现堆栈溢出漏洞，专家称其利用条件较为苛刻,数据安全事件
James Bercegay,西部数据,,,My Cloud,近日,,,,,西部数据 My Cloud 私有云被曝存在远程访问后门,数据安全事件
Ashutosh Barot,phpMyAdmin,执行危险的数据库操作,严重的 CSRF 安全漏洞,phpMyAdmin,1 月 2 日,,,,,phpMyAdmin 存在关键 CSRF 安全漏洞，4.7.7 之前版本均受影响,恶意程序事件
网络追踪者,用户,窃取用户信息,,,12 月 27 日,,,用户名,,普林斯顿信息中心（ CTTP ）发现浏览器“自动填充”漏洞最新玩法,恶意程序事件
,用户,,,Thunderbird,近期,,,用户信息,,“雷鸟”安全飞行：Mozilla 修复 Thunderbird 高危漏洞,网络攻击事件
攻击者,GoAhead Web 服务器,远程执行恶意代码,,GoAhead Web 服务器,近日,,成千上万的物联网设备,,,GoAhead Web 服务器远程代码执行漏洞或影响数百万物联网设备,数据安全事件
,,修复了最近发现的几个漏洞,,Linux 4.9 LTS 内核,近日,,,,18,Debian 9 修复 18 个重要的 Linux 4.9 LTS 内核安全漏洞,数据安全事件
,俄罗斯联邦储蓄银行,,,,至少两周前,俄罗斯联邦首都莫斯科,1.9 万个,,,俄罗斯 Windows XP ATM 机轻松被黑：只需按五次 Shift,网络攻击事件
Khaos Tian,苹果的产品安全团队,汇报问题,,,10 月 29 日,,,,,安全研究人员发现苹果 HomeKit 漏洞更新后反而更严重,网络攻击事件
,超过 10 万个网站,,,vBulletin 论坛 CMS,,,10 万个,,,漏洞预警：vBulletin Forum v5 中的两个高危代码执行漏洞尚未修复（含 POC）,网络攻击事件
黑客组织,使用 Struts? 2 框架的服务器,安装勒索软件,,勒索软件,今年 4 月份,,,,,“Zealot”行动揭秘：黑客组织利用 NSA 漏洞入侵 Windows 、Linux 服务器挖掘门罗币,网络攻击事件
,员工,获取到其他员工的加密证书,严重安全问题,FortiClient,,,,,,SSL VPN 客户端程序 FortiClient 访问控制缺陷暴露用户加密证书,数据安全事件
黑客组织,全球许多软件,,,TLS 网络安全协议,19 年之久,,,"['密码', '信用卡数据', '其他敏感细节']",,“ROBOT”攻击：RSA TLS 加密攻击影响 Facebook、PayPal 等数以百计的顶级域名,数据安全事件
《卡巴斯基互联网安全套件》（KIS 2018 版本）,Windows 10 用户,,,,本月初,,,,,卡巴斯基反病毒引擎导致 Windows 10 秋季创意者更新蓝屏死机,网络攻击事件
德国安全研究员 Sabri Haddouche,"['Apple Mail（macOS、iOS、watchOS）', 'Mozilla Thunderbird', '部分 Microsoft 客户端', 'Yahoo Mail', 'ProtonMail']",伪造身份发送欺诈邮件,,MailSploit,近日,,,,,邮件地址解析存在 MailSploit 漏洞，影响 33 个邮件客户端,恶意程序事件
黑客,德国自动化工业厂商 WAGO,远程访问目标组织整个网络系统,,750-820X 系列的 PFC200 PLC（可编程逻辑控制器）,近期,,,,,工控安全 | 德国自动化工业厂商 WAGO 制造的 17 款 PFC200 PLC 控制器存在远程访问漏洞,数据安全事件
,System76,允许攻击者通过本地访问执行任意代码,,英特尔管理引擎,近日,,,,,Intel 管理引擎新漏洞，System 76 为其发布新固件,网络攻击事件
黑客,SMB 服务器,控制堆上的信息,,Samba SMB1 协议,今年 9 月,,,,,网友曝料 macOS 登陆漏洞至少已存在数周，苹果当时未引起重视,网络攻击事件
黑客,美国应用交付网络（ADN）,"['远程恢复加密数据', '发动中间人（MitM）攻击']",,F5 Networks 产品,,,,,,美国应用交付网络 F5 Networks 产品存在高危漏洞，攻击者可远程恢复加密数据、开展 MitM 攻击,数据安全事件
,Android 设备,窃听系统音频、截取用户屏幕等敏感信息,,Android MediaProjection 服务,近期,,,,,Android MediaProjection 服务被曝高危漏洞，允许黑客窃听系统音频、截取设备信息,网络攻击事件
英特尔,英特尔处理器平台,提权与缓冲溢出,,,2008 年,,,,,英特尔在 Management Engine 系统中发现多处漏洞,数据安全事件
,,,,最大的开源软件开发平台 GitHub,近期,,,,,GitHub 将警告开发者流行软件库的漏洞,数据安全事件
安全研究人员,"['毕马威会计师事务所', 'Huddle', '英国国家卫生服务组织 NHS', '内政部', '税务及海关部', '超过 16 万家机构']",获取公司财务信息,,,今年 3 月至 11 月期间,,六位,敏感信息,,英国协同办公软件 Huddle 存在安全漏洞，或致毕马威会计师事务所、英国医疗服务 NHS 等机构敏感信息泄露,网络攻击事件
黑客,Intel Management Engine,,高危漏洞,,今年 3 月,,,,,AVGater 攻击：可滥用反病毒软件隔离功能提权，影响卡巴斯基、趋势科技等多家安全厂商产品,网络攻击事件
攻击者,Brother 制造与出售的联网打印机,,,安全漏洞,近期,,,,,Brother（兄弟）打印机安全漏洞或导致设备遭受拒绝服务攻击,网络攻击事件
黑客,以太坊钱包 Parity,窃取,3200 万美元,,今年 7 月,,15,,15.3 万,以太坊钱包 Parity 被曝安全漏洞，致价值 2.8 亿以太坊遭冻结,网络攻击事件
,Apple Watch,,,Siri,当地时间 11 月 4 日,"['美国', '加拿大', '欧洲']",,,,Apple Watch 出现设备崩溃漏洞：疑与时令变化相关,网络攻击事件
网络安全公司 We Are Segment 研究人员 Filippo Cavallarin,用户,,,FireFox 浏览器,近期,,,真实 IP 地址,,Tor 浏览器严重漏洞或泄露用户真实 IP 地址,网络攻击事件
,"['爱沙尼亚国民', '瑞士公司 Trub AG']",进行因数分解攻击,,电子身份证,2001 年以来,爱沙尼亚,130 万,,,加密芯片漏洞或危及近 76 万爱沙尼亚国民电子身份证安全,网络攻击事件
安全研究员,谷歌公司,获得该系统的访问权限,,谷歌公司内部平台问题追踪（Issue Tracker）系统,近日,,,功能建议和未修补漏洞详细报告,,安全专家曝谷歌内部问题追踪系统漏洞，谷歌一小时内迅速修复,网络攻击事件
,Windows 10 用户,带来包括游戏反作弊功能、Fluent Design System 设计等在内的新内容,,,10月 17 日,,,,,微软证实：Windows 10 秋季创作者更新应用存在消失漏洞,网络攻击事件
黑客,穿戴者,,,儿童手表,,,,,,研究人员警告儿童智能手表中存在危险的安全漏洞,网络攻击事件
攻击者,德国半导体制造商英飞凌 Infineon 科技公司,进行因数分解攻击的同时，通过目标系统的公钥反向计算私有 RSA 加密密钥,,ROCA（CVE-2017-15361）,10 月 17 日,捷克 Masaryk 大学,数十亿,,,德国英飞凌采用的专用微控制器 TPM 存在高危漏洞，可凭目标公钥推算出 RSA 密钥或影响全球 76 万设备,数据安全事件
一个技术高超的黑客组织,微软公司,,,,四年前,,,秘密内部数据库,,微软被指掩盖数据库被黑事件：Windows 漏洞或泄露,网络攻击事件
比利时鲁汶大学的两位研究人员,"['Android', 'Linux', 'Apple', 'Windows', 'OpenBSD', '联发科', 'Linksys']",,,,7 月 15 日,,,,,微软、苹果等供应商已部署针对 WPA2 加密协议“KRACK 攻击”的补丁,网络攻击事件
BlackOasis,"['联合国官员', '中东政客', '地区新闻记者', '活动分子', '反对派博客']",监视,,Adobe Flash Player,,,,,,Flash 又曝新漏洞：允许攻击者向 PC 植入恶意软件,网络攻击事件
攻击者,无线路由器和联网设备,,,WPA2 安全加密协议,,,,,,传 WPA2 加密协议已被破解，或被用于监控网络活动、拦截未加密数据流,数据安全事件
Google,Broadcom,,,,今年早些,,,,,安全报告：利用苹果设备的 Wi-Fi 堆栈实现内核的远程代码执行,数据安全事件
,瑞士 BPC 团队,窃取数据库敏感信息,,SmartVista,今年 5 月,,,,,瑞士 BPC 的银行支付系统 SmartVista 存在 SQL 注入漏洞,网络攻击事件
黑客,西门子,远程访问 Web 界面,,西门子智能电表 7KT PAC1200,近期,,,,,西门子修复智能电表 7KT PAC1200 高危漏洞,数据安全事件
苹果公司,用户,"['关闭 WiFi 和蓝牙功能', 'AirDrop', 'AirPlay', 'Apple Pencil', 'Apple Watch', 'Location Services', 'Handoff', 'Instant Hotspot']",,,近期,,,,,EFF：iOS 11 控制中心的 WiFi 和蓝牙开关存在误导和安全隐患,数据安全事件
黑客,Android 智能手机、Apple TV 与运行 tvOS 的智能电视,,,Broadcom Wi-Fi 芯片,26 日,,,,,Broadcom Wi-Fi 芯片漏洞可远程接管目标移动设备，Google 安全近日公布 PoC,网络攻击事件
IOActive 研究人员,Google 应用商店和苹果商店中最常用的 21 款移动证券交易应用程序,登录交易账号并窃取资金,,,近期,,,"['用户密码', '财务信息', '净值', '投资策略', '账户余额']",,移动证券交易应用存在安全漏洞，或将泄露用户敏感数据,网络攻击事件
黑客,用户,,,恶意第三方代码,,,,"['账户名', '密码']",,安全专家指出 macOS High Sierra 10.13 操作系统存在高危漏洞,网络攻击事件
,Joomla!,获取 Web 服务器远程执行代码的扩展,,登录页面,9 月 21 日,,,,,Joomla! LDAP 协议注入漏洞可使管理员登录凭证在线暴露（已修复）,数据安全事件
研究人员,英特尔 Management Engine,,,,12 月,欧洲,,,,安全研究人员已找到利用英特尔 Management Engine 漏洞的最新方法,恶意程序事件
,,,,iTerm2,去年,,,用户账号、密码、API 密钥等敏感信息,,终端应用程序 iTerm2 可通过 DNS 请求泄露用户敏感信息,数据安全事件
黑客,比特币钱包,黑进比特币钱包,,,,,,,,安全警告：黑客可利用拦截短信验证黑进比特币钱包,网络攻击事件
安全研究人员 HannoB?ck,,远程窃取服务器内存信息,【中危】,Apache HTTP OPTIONS 请求方法,近期,,,,,Apache Http Options 请求方法存在安全漏洞，可致内存信息泄漏,网络攻击事件
攻击者,VMware,,"['允许攻击者在获取用户低等特权时执行任意代码', '中等危害', '允许具有 VC 用户权限的攻击者可以在其他用户访问 XSS 页面时执行恶意 JavaScript 代码']","['ESXi', 'vCenter 服务器', 'Workstation', 'Fusion', 'SVGA', '旧版虚拟图像显卡仪器', '恶意 JavaScript']",今年 6 月,,,,,全球虚拟化软件企业 VMware 修复产品多处漏洞,网络攻击事件
资金充足的网络间谍组织,,操控受影响系统、安装间谍程序 FinSpy、更改或删除原始数据，以及诱导受害用户打开电子邮件下载特制文档或恶意应用程序,,微软 Office 文档,今年 7 月,,,,,微软零日漏洞（ CVE-2017-8759 ）已被利用于传播恶意软件 FinSpy,网络攻击事件
黑客,"['Android', 'iOS', 'Windows 与 Linux', '物联网设备']",,,8 处零日漏洞,9 月 12 日,,53 亿,,,蓝牙协议被曝 8 处零日漏洞，逾 53 亿物联网设备易遭 BlueBorne 攻击,数据安全事件
黑客,史密斯医疗公司,控制急性护理药物剂量,允许黑客在未经授权下远程访问系统、修改设备预期操作,Medfusion 4000 无线注射泵,,,,,八处,ICS-CERT 发布安全警报：史密斯医疗设备 Medfusion 4000 无线注射泵存在八处安全漏洞,数据安全事件
,"['高通', 'NVIDIA', '联发科', '华为海思']",,,BootStomp,2014 年,,,,7,主要移动芯片供应商的引导程序存在多处安全漏洞,网络攻击事件
攻击者,,提权并造成闪存损坏后完全控制 iOS 移动设备,,苹果 iOS 系统的 AVE 驱动模块,今年三月,,,,,Zimperium 研究人员在线发布 iOS 核心漏洞概念验证攻击程序,网络攻击事件
黑客,SAP,"['拦截支付数据', '收集特定时间内使用信用卡的详细信息', '修改管理权限', '修改支付价格']",,SAP POS,近期,,,,,SAP POS 支付系统曝高危漏洞，1 美元成功购买 MacBook,网络攻击事件
远程攻击者,受影响系统,执行任意代码或触发 DDoS 攻击,,Cisco IOS /?IOS XE?系统的简单网络管理协议（SNMP）,,,,,,ICS-CERT 发布安全警报：Cisco IOS / IOS XE 系统存在多处高危漏洞,网络攻击事件
Check Point 研究人员,LinkedIn,感染收件人的系统网络,,恶意软件,今年 6 月 14 日,,,,,Check Point 安全报告：LinkedIn Messenger 存在多处高危漏洞，允许肆意传播恶意文件,恶意程序事件
攻击者,,滥用 Word 程序自动更新链接的功能,,Word,,,,,,微软 Word 漏洞：黑客可利用链接自动更新安装恶意软件,恶意程序事件
,Drupal 8,修复 Drupal 8 多处漏洞并在线更新安全补丁,,安全补丁,8 月 16 日,,,,,安全研究人员成功修复开源内容管理框架 Drupal 8 多处高危漏洞,网络攻击事件
一个价值 500 美元的小型设备,iPhone 7,暴力破解 iPhone 7 锁屏幕密码,,iPhone 7 和 iPhone 7 Plus 独一无二的新漏洞,,,三个,,,苹果：iOS 11 系统漏洞已修复，iPhone 7 暴力破解失效,网络攻击事件
卡巴斯基实验室,Netsarang,,,"['远程终端模拟软件', 'Xmanager、Xshell、Xftp、Xlpd 等产品 nssock2.dll 模块源码']",上个月,,,,,Netsarang 旗下 Xmanager 、Xshell 等多款产品源码被植入恶意后门,恶意程序事件
,"['Juniper', 'Juniper 路由器', 'Juniper 交换机', 'Juniper 路由器 T 系列', 'Juniper 交换机', 'Juniper 路由器 MX 系列', 'HP Enterprise', 'Red Hat', 'Fedora', 'Debian']",,,Junos OS,8 月 10 日,,,,,美国瞻博 (Juniper) 路由器与交换机的开源 GD 图形库存在高危漏洞,网络攻击事件
"['Mickey Shkatov', 'Jesse Michael', 'Oleksandr Bazhaniuk']","['Continental AG', '宝马', '福特', '英菲尼迪', '日产']",远程控制单元（TCU）,,远程控制单元（TCU）,近期,拉斯维加斯,,,,宝马、福特、英菲尼迪与日产汽车远程控制单元存在两处安全漏洞,网络攻击事件
黑客,Windows 10 用户,,,"['WannaCry', 'Petya', 'SMBv1', 'SMBLoris', 'EternalBlue']",近日,,,,,微软未打算修复存在 20 年之久的 SMBv1 漏洞：仅建议用户禁用服务,网络攻击事件
